Age,Rating,Order Status,Total Price,Unit Price,Quantity,Gender_Male,Loyalty Member_Yes,Product Type_Laptop,Product Type_Smartphone,Product Type_Smartwatch,Product Type_Tablet,Payment Method_Cash,Payment Method_Credit Card,Payment Method_Debit Card,Payment Method_PayPal,Payment Method_Paypal,Shipping Type_Express,Shipping Type_Overnight,Shipping Type_Same Day,Shipping Type_Standard
74,5,1,7077.69,786.41,9,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
65,5,1,1139.68,1139.68,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
37,5,1,62.25,20.75,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
76,1,0,7077.69,786.41,9,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
50,4,0,4595.0,459.5,10,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
35,2,1,2757.0,459.5,6,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
55,1,0,3419.04,1139.68,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
27,5,0,20.75,20.75,1,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
35,2,1,459.5,459.5,1,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True
26,2,0,4135.5,459.5,9,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
72,3,0,494.06,247.03,2,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
55,4,0,5504.87,786.41,7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
74,4,0,5698.4,1139.68,5,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
26,2,1,2697.28,674.32,4,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
51,2,0,1083.54,361.18,3,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
54,1,0,3216.5,459.5,7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
24,4,0,459.5,459.5,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
62,2,1,791.19,791.19,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
53,2,1,3164.76,791.19,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
71,5,0,4595.0,459.5,10,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
76,4,0,7077.69,786.41,9,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
19,4,1,361.18,361.18,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
54,4,0,2022.96,674.32,3,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
24,3,0,3247.72,463.96,7,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
31,1,1,5394.56,674.32,8,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
65,3,0,1235.15,247.03,5,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
69,2,1,1444.72,361.18,4,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
60,2,0,1378.5,459.5,3,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
47,2,0,4747.14,791.19,6,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False
44,3,1,1482.18,247.03,6,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
59,3,1,741.09,247.03,3,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
73,1,1,2697.28,674.32,4,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
68,4,1,1838.0,459.5,4,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True
61,3,0,3676.0,459.5,8,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
55,3,1,3250.62,361.18,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,3,0,844.83,844.83,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
20,3,1,4639.6,463.96,10,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
19,2,1,3611.8,361.18,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23,3,0,2470.3,247.03,10,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
36,2,0,3164.76,791.19,4,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
51,3,0,1391.88,463.96,3,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
37,3,1,919.0,459.5,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
60,3,0,1391.88,463.96,3,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
33,3,1,1482.18,247.03,6,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
80,2,1,2528.26,361.18,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
19,2,1,6838.08,1139.68,6,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
34,3,0,8448.3,844.83,10,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
33,1,0,674.32,674.32,1,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True
27,3,1,3379.32,844.83,4,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
69,3,0,2319.8,463.96,5,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
72,3,1,247.03,247.03,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
54,1,1,3250.62,361.18,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,2,1,1582.38,791.19,2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
60,4,1,2889.44,361.18,8,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25,3,0,4639.6,463.96,10,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
26,3,1,3379.32,844.83,4,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
33,5,1,3611.8,361.18,10,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
38,3,1,4175.64,463.96,9,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False
19,3,0,1235.15,247.03,5,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
29,2,1,6329.52,791.19,8,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
23,5,1,361.18,361.18,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,3,1,5068.98,844.83,6,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
75,3,0,4639.6,463.96,10,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
46,1,1,1348.64,674.32,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
71,2,1,2297.5,459.5,5,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
24,3,0,2223.27,247.03,9,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
21,5,0,2279.36,1139.68,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
64,2,0,361.18,361.18,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
28,5,1,2279.36,1139.68,2,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
27,4,1,4720.24,674.32,7,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
61,2,1,786.41,786.41,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
26,4,0,9117.44,1139.68,8,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
23,3,1,6068.88,674.32,9,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
29,4,1,9117.44,1139.68,8,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
57,3,0,1838.0,459.5,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
75,3,0,5068.98,844.83,6,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
73,4,1,3419.04,1139.68,3,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
40,3,1,2319.8,463.96,5,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
54,1,0,3250.62,361.18,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
57,3,0,1391.88,463.96,3,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
59,3,0,247.03,247.03,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
79,5,1,62.25,20.75,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
27,2,0,1582.38,791.19,2,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
22,2,1,459.5,459.5,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
37,2,0,7911.9,791.19,10,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
25,2,0,1582.38,791.19,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
41,5,1,10257.12,1139.68,9,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
29,3,1,927.92,463.96,2,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False
45,2,0,4747.14,791.19,6,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
74,2,0,1582.38,791.19,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
50,3,0,2470.3,247.03,10,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
38,5,1,62.25,20.75,3,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
70,5,0,1378.5,459.5,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
73,2,0,1378.5,459.5,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
33,3,0,494.06,247.03,2,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
28,3,1,4045.92,674.32,6,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
28,4,1,2022.96,674.32,3,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
55,3,0,1689.66,844.83,2,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
37,5,1,186.75,20.75,9,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
31,3,0,4135.5,459.5,9,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
33,2,0,4747.14,791.19,6,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
26,1,1,1572.82,786.41,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
32,3,1,3371.6,674.32,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
75,4,0,361.18,361.18,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
61,3,1,3379.32,844.83,4,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
34,4,1,2528.26,361.18,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
50,3,1,5394.56,674.32,8,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
30,3,1,3711.68,463.96,8,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
36,2,0,2297.5,459.5,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
32,2,0,2697.28,674.32,4,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
27,2,0,6329.52,791.19,8,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
22,3,1,919.0,459.5,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
61,1,1,7864.1,786.41,10,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
62,4,0,2022.96,674.32,3,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
